Object Name,X,Y,Z,Dist_X,Dist_Y,Dist_Z
Sphere.181,7.395902633666992,12.79613971710205,0.06576830893754959,7.395902633666992,12.79613971710205,0.06576830893754959
Sphere.184,6.497520446777344,13.382564544677734,0.06576830893754959,6.497520446777344,13.382564544677734,0.06576830893754959
Sphere.187,5.54939079284668,13.899996757507324,0.06576830893754959,5.54939079284668,13.899996757507324,0.06576830893754959
Sphere.190,4.498882293701172,14.20897388458252,0.06576830893754959,4.498882293701172,14.20897388458252,0.06576830893754959
Sphere.193,3.408519744873047,14.195568084716797,0.06576830893754959,3.408519744873047,14.195568084716797,0.06576830893754959
Sphere.196,2.3465404510498047,14.072322845458984,0.06576830893754959,2.3465404510498047,14.072322845458984,0.06576830893754959
Sphere.199,1.2890337705612183,13.94992733001709,0.06576830893754959,1.2890337705612183,13.94992733001709,0.06576830893754959
Sphere.202,0.22706782817840576,13.82878303527832,0.06576830893754959,0.22706782817840576,13.82878303527832,0.06576830893754959
Sphere.205,-0.8338910341262817,13.636391639709473,0.06576830893754959,0.8338910341262817,13.636391639709473,0.06576830893754959
Sphere.208,-1.8436412811279297,13.226944923400879,0.06576830893754959,1.8436412811279297,13.226944923400879,0.06576830893754959
Sphere.211,-2.7735519409179688,12.6844482421875,0.06576830893754959,2.7735519409179688,12.6844482421875,0.06576830893754959
Sphere.214,-3.663606643676758,12.087275505065918,0.06576830893754959,3.663606643676758,12.087275505065918,0.06576830893754959
Sphere.217,-4.5169677734375,11.433333396911621,0.06576830893754959,4.5169677734375,11.433333396911621,0.06576830893754959
Sphere.220,-5.300510406494141,10.703988075256348,0.06576830893754959,5.300510406494141,10.703988075256348,0.06576830893754959
Sphere.223,-6.12782096862793,10.07664966583252,0.06576830893754959,6.12782096862793,10.07664966583252,0.06576830893754959
Sphere.226,-7.086666107177734,9.684179306030273,0.06576830893754959,7.086666107177734,9.684179306030273,0.06576830893754959
Sphere.229,-8.106613159179688,9.377310752868652,0.06576830893754959,8.106613159179688,9.377310752868652,0.06576830893754959
Sphere.232,-9.127208709716797,9.068429946899414,0.06576830893754959,9.127208709716797,9.068429946899414,0.06576830893754959
Sphere.235,-10.148317337036133,8.765384674072266,0.06576830893754959,10.148317337036133,8.765384674072266,0.06576830893754959
Sphere.238,-11.173824310302734,8.422361373901367,0.06576830893754959,11.173824310302734,8.422361373901367,0.06576830893754959
Sphere.241,-11.880134582519531,7.548144340515137,0.06576830893754959,11.880134582519531,7.548144340515137,0.06576830893754959
Sphere.244,-12.217226028442383,6.531611442565918,0.06576830893754959,12.217226028442383,6.531611442565918,0.06576830893754959
Sphere.247,-12.687808990478516,5.637060165405273,0.06576830893754959,12.687808990478516,5.637060165405273,0.06576830893754959
Sphere.250,-13.553703308105469,5.242169380187988,0.06576830893754959,13.553703308105469,5.242169380187988,0.06576830893754959
Sphere.253,-14.495979309082031,5.4590301513671875,0.06576830893754959,14.495979309082031,5.4590301513671875,0.06576830893754959
Sphere.256,-15.099315643310547,6.255548477172852,0.06576830893754959,15.099315643310547,6.255548477172852,0.06576830893754959
Sphere.259,-15.583925247192383,7.196376800537109,0.06576830893754959,15.583925247192383,7.196376800537109,0.06576830893754959
