Object Name,X,Y,Z,Dist_X,Dist_Y,Dist_Z
Sphere.204,-0.8049966096878052,13.522500038146973,0.06576830893754959,0.8049966096878052,13.522500038146973,0.06576830893754959
Sphere.207,-1.7903690338134766,13.122214317321777,0.06576830893754959,1.7903690338134766,13.122214317321777,0.06576830893754959
Sphere.210,-2.7105560302734375,12.5852632522583,0.06576830893754959,2.7105560302734375,12.5852632522583,0.06576830893754959
Sphere.213,-3.5955333709716797,11.99150276184082,0.06576830893754959,3.5955333709716797,11.99150276184082,0.06576830893754959
Sphere.216,-4.441339492797852,11.34340763092041,0.06576830893754959,4.441339492797852,11.34340763092041,0.06576830893754959
Sphere.219,-5.221103668212891,10.617379188537598,0.06576830893754959,5.221103668212891,10.617379188537598,0.06576830893754959
Sphere.222,-6.069097518920898,9.974876403808594,0.06576830893754959,6.069097518920898,9.974876403808594,0.06576830893754959
Sphere.225,-7.052305221557617,9.571815490722656,0.06576830893754959,7.052305221557617,9.571815490722656,0.06576830893754959
Sphere.228,-8.072928428649902,9.264742851257324,0.06576830893754959,8.072928428649902,9.264742851257324,0.06576830893754959
Sphere.231,-9.093050003051758,8.95600414276123,0.06576830893754959,9.093050003051758,8.95600414276123,0.06576830893754959
Sphere.234,-10.114816665649414,8.652761459350586,0.06576830893754959,10.114816665649414,8.652761459350586,0.06576830893754959
Sphere.237,-11.125133514404297,8.315423965454102,0.06576830893754959,11.125133514404297,8.315423965454102,0.06576830893754959
Sphere.240,-11.770265579223633,7.506490707397461,0.06576830893754959,11.770265579223633,7.506490707397461,0.06576830893754959
Sphere.243,-12.105525970458984,6.495151519775391,0.06576830893754959,12.105525970458984,6.495151519775391,0.06576830893754959
Sphere.246,-12.601325988769531,5.557483673095703,0.06576830893754959,12.601325988769531,5.557483673095703,0.06576830893754959
Sphere.249,-13.544240951538086,5.125051498413086,0.06576830893754959,13.544240951538086,5.125051498413086,0.06576830893754959
Sphere.252,-14.564241409301758,5.363393783569336,0.06576830893754959,14.564241409301758,5.363393783569336,0.06576830893754959
Sphere.255,-15.202669143676758,6.199654579162598,0.06576830893754959,15.202669143676758,6.199654579162598,0.06576830893754959
Sphere.258,-15.690580368041992,7.147073745727539,0.06576830893754959,15.690580368041992,7.147073745727539,0.06576830893754959
Sphere.261,-16.094820022583008,8.13294792175293,0.06576830893754959,16.094820022583008,8.13294792175293,0.06576830893754959
Sphere.264,-16.52145004272461,9.108510971069336,0.06576830893754959,16.52145004272461,9.108510971069336,0.06576830893754959
Sphere.267,-17.2769718170166,9.838831901550293,0.06576830893754959,17.2769718170166,9.838831901550293,0.06576830893754959
Sphere.270,-18.32238006591797,9.843053817749023,0.06576830893754959,18.32238006591797,9.843053817749023,0.06576830893754959
Sphere.273,-19.3590030670166,9.596206665039062,0.06576830893754959,19.3590030670166,9.596206665039062,0.06576830893754959
Sphere.276,-20.415956497192383,9.469108581542969,0.06576830893754959,20.415956497192383,9.469108581542969,0.06576830893754959
Sphere.279,-21.47931671142578,9.512063980102539,0.06576830893754959,21.47931671142578,9.512063980102539,0.06576830893754959
Sphere.282,-22.454811096191406,9.894838333129883,0.06576830893754959,22.454811096191406,9.894838333129883,0.06576830893754959
Sphere.285,-22.631376266479492,10.920340538024902,0.06576830893754959,22.631376266479492,10.920340538024902,0.06576830893754959
Sphere.288,-22.67473030090332,11.985230445861816,0.06576830893754959,22.67473030090332,11.985230445861816,0.06576830893754959
Sphere.291,-22.735733032226562,13.049192428588867,0.06576830893754959,22.735733032226562,13.049192428588867,0.06576830893754959
Sphere.294,-22.69428825378418,14.11345386505127,0.06576830893754959,22.69428825378418,14.11345386505127,0.06576830893754959
Sphere.297,-22.462934494018555,15.149359703063965,0.06576830893754959,22.462934494018555,15.149359703063965,0.06576830893754959
Sphere.300,-21.829755783081055,16.00079345703125,0.06576830893754959,21.829755783081055,16.00079345703125,0.06576830893754959
