Object Name,X,Y,Z
Sphere.001,-21.878734588623047,15.9321870803833,0.021611861884593964
Sphere.004,-20.839662551879883,16.15540885925293,0.021611861884593964
Sphere.007,-19.880374908447266,16.060678482055664,0.021611861884593964
Sphere.010,-19.097370147705078,15.34266471862793,0.021611861884593964
Sphere.013,-18.337718963623047,14.576322555541992,0.021611861884593964
Sphere.016,-17.611509323120117,13.779182434082031,0.021611861884593964
Sphere.019,-16.928678512573242,12.946931838989258,0.021611861884593964
Sphere.022,-16.30878257751465,12.072071075439453,0.021611861884593964
Sphere.025,-15.765176773071289,11.143115997314453,0.021611861884593964
Sphere.028,-15.209169387817383,10.201042175292969,0.021611861884593964
Sphere.031,-14.49725341796875,9.340950965881348,0.021611861884593964
Sphere.034,-13.512901306152344,8.777495384216309,0.021611861884593964
Sphere.037,-12.392101287841797,8.664618492126465,0.021611861884593964
Sphere.040,-11.298587799072266,8.85633373260498,0.021611861884593964
Sphere.043,-10.255264282226562,9.201179504394531,0.021611861884593964
Sphere.046,-9.254478454589844,9.646505355834961,0.021611861884593964
Sphere.049,-8.28165340423584,10.134421348571777,0.021611861884593964
Sphere.052,-7.320752143859863,10.641345024108887,0.021611861884593964
Sphere.055,-6.365822792053223,11.157496452331543,0.021611861884593964
Sphere.058,-5.413323402404785,11.676223754882812,0.021611861884593964
Sphere.061,-4.460068702697754,12.191527366638184,0.021611861884593964
Sphere.064,-3.5023815631866455,12.695584297180176,0.021611861884593964
Sphere.067,-2.534217119216919,13.176188468933105,0.021611861884593964
Sphere.070,-1.5555393695831299,13.638668060302734,0.021611861884593964
Sphere.073,-0.5667679309844971,14.057929039001465,0.021611861884593964
Sphere.076,0.4510962963104248,14.318840026855469,0.021611861884593964
Sphere.079,1.5164973735809326,14.356246948242188,0.021611861884593964
Sphere.082,2.599907636642456,14.345067024230957,0.021611861884593964
Sphere.085,3.68332576751709,14.325992584228516,0.021611861884593964
Sphere.088,4.766444206237793,14.298759460449219,0.021611861884593964
Sphere.091,5.848629951477051,14.260534286499023,0.021611861884593964
Sphere.094,6.928177833557129,14.203350067138672,0.021611861884593964
Sphere.097,7.989001274108887,14.082651138305664,0.021611861884593964
Sphere.100,8.897626876831055,13.675622940063477,0.021611861884593964
Sphere.103,9.671152114868164,12.935218811035156,0.021611861884593964
Sphere.106,10.184885025024414,12.038723945617676,0.021611861884593964
Sphere.109,10.523614883422852,11.026676177978516,0.021611861884593964
Sphere.112,10.736875534057617,9.986876487731934,0.021611861884593964
Sphere.115,10.767885208129883,8.924522399902344,0.021611861884593964
Sphere.118,10.638998031616211,7.872242450714111,0.021611861884593964
Sphere.121,10.226755142211914,6.936806678771973,0.021611861884593964
Sphere.124,9.531579971313477,6.136974334716797,0.021611861884593964
Sphere.127,8.739191055297852,5.411251068115234,0.021611861884593964
Sphere.130,7.910401344299316,4.715869903564453,0.021611861884593964
Sphere.133,7.079194068908691,4.0122880935668945,0.021611861884593964
Sphere.136,6.311465263366699,3.2102127075195312,0.021611861884593964
Sphere.139,5.789406776428223,2.2222390174865723,0.021611861884593964
Sphere.142,5.3909196853637695,1.25855553150177,0.021611861884593964
Sphere.145,4.653794288635254,1.3913922309875488,0.021611861884593964
Sphere.148,4.705931663513184,2.2703468799591064,0.021611861884593964
Sphere.151,5.205996513366699,3.21635365486145,0.021611861884593964
Sphere.154,5.68874454498291,4.2159013748168945,0.021611861884593964
Sphere.157,5.946408271789551,5.283799648284912,0.021611861884593964
Sphere.160,6.19954776763916,6.3232831954956055,0.021611861884593964
Sphere.163,6.598231315612793,7.311790466308594,0.021611861884593964
Sphere.166,7.071778297424316,8.28768539428711,0.021611861884593964
Sphere.169,7.525774955749512,9.271905899047852,0.021611861884593964
Sphere.172,8.012801170349121,10.230341911315918,0.021611861884593964
Sphere.175,8.608718872070312,11.145108222961426,0.021611861884593964
Sphere.178,8.148667335510254,12.209391593933105,0.021611861884593964
Sphere.181,7.271615028381348,12.873672485351562,0.021611861884593964
Sphere.184,6.353802680969238,13.464789390563965,0.021611861884593964
Sphere.187,5.391833305358887,14.00124740600586,0.021611861884593964
Sphere.190,4.3103437423706055,14.300561904907227,0.021611861884593964
Sphere.193,3.193798780441284,14.220745086669922,0.021611861884593964
Sphere.196,2.127983808517456,14.084649085998535,0.021611861884593964
Sphere.199,1.049828290939331,13.962923049926758,0.021611861884593964
Sphere.202,-0.030179262161254883,13.845108985900879,0.021611861884593964
Sphere.205,-1.1147758960723877,13.642537117004395,0.021611861884593964
Sphere.208,-2.1240646839141846,13.165619850158691,0.021611861884593964
Sphere.211,-3.049384355545044,12.592949867248535,0.021611861884593964
Sphere.214,-3.950333595275879,11.975400924682617,0.021611861884593964
Sphere.217,-4.8130598068237305,11.292739868164062,0.021611861884593964
Sphere.220,-5.576428413391113,10.522634506225586,0.021611861884593964
Sphere.223,-6.431435585021973,9.93979549407959,0.021611861884593964
Sphere.226,-7.448702812194824,9.626708984375,0.021611861884593964
Sphere.229,-8.490829467773438,9.317086219787598,0.021611861884593964
Sphere.232,-9.527793884277344,9.000160217285156,0.021611861884593964
Sphere.235,-10.565322875976562,8.69788646697998,0.021611861884593964
Sphere.238,-11.63935661315918,8.31574821472168,0.021611861884593964
Sphere.241,-12.081857681274414,7.261635780334473,0.021611861884593964
Sphere.244,-12.376413345336914,6.234323978424072,0.021611861884593964
