Object Name,X,Y,Z,Dist_X,Dist_Y,Dist_Z
Sphere.182,7.261259078979492,12.603533744812012,0.06576830893754959,7.261259078979492,12.603533744812012,0.06576830893754959
Sphere.185,6.374980926513672,13.182042121887207,0.06576830893754959,6.374980926513672,13.182042121887207,0.06576830893754959
Sphere.188,5.453588485717773,13.685408592224121,0.06576830893754959,5.453588485717773,13.685408592224121,0.06576830893754959
Sphere.191,4.465593338012695,13.976335525512695,0.06576830893754959,4.465593338012695,13.976335525512695,0.06576830893754959
Sphere.194,3.430379867553711,13.961586952209473,0.06576830893754959,3.430379867553711,13.961586952209473,0.06576830893754959
Sphere.197,2.3750534057617188,13.839058876037598,0.06576830893754959,2.3750534057617188,13.839058876037598,0.06576830893754959
Sphere.200,1.315067172050476,13.716373443603516,0.06576830893754959,1.315067172050476,13.716373443603516,0.06576830893754959
Sphere.203,0.25916850566864014,13.59598445892334,0.06576830893754959,0.25916850566864014,13.59598445892334,0.06576830893754959
Sphere.206,-0.7751675844192505,13.408844947814941,0.06576830893754959,0.7751675844192505,13.408844947814941,0.06576830893754959
Sphere.209,-1.737100601196289,13.017483711242676,0.06576830893754959,1.737100601196289,13.017483711242676,0.06576830893754959
Sphere.212,-2.647562026977539,12.486077308654785,0.06576830893754959,2.647562026977539,12.486077308654785,0.06576830893754959
Sphere.215,-3.5274600982666016,11.895730018615723,0.06576830893754959,3.5274600982666016,11.895730018615723,0.06576830893754959
Sphere.218,-4.365713119506836,11.25347900390625,0.06576830893754959,4.365713119506836,11.25347900390625,0.06576830893754959
Sphere.221,-5.141698837280273,10.530771255493164,0.06576830893754959,5.141698837280273,10.530771255493164,0.06576830893754959
Sphere.224,-6.010372161865234,9.873103141784668,0.06576830893754959,6.010372161865234,9.873103141784668,0.06576830893754959
Sphere.227,-7.0179443359375,9.459451675415039,0.06576830893754959,7.0179443359375,9.459451675415039,0.06576830893754959
Sphere.230,-8.039243698120117,9.15217399597168,0.06576830893754959,8.039243698120117,9.15217399597168,0.06576830893754959
Sphere.233,-9.058891296386719,8.843579292297363,0.06576830893754959,9.058891296386719,8.843579292297363,0.06576830893754959
Sphere.236,-10.081317901611328,8.54013729095459,0.06576830893754959,10.081317901611328,8.54013729095459,0.06576830893754959
Sphere.239,-11.076440811157227,8.208488464355469,0.06576830893754959,11.076440811157227,8.208488464355469,0.06576830893754959
Sphere.242,-11.660394668579102,7.464834213256836,0.06576830893754959,11.660394668579102,7.464834213256836,0.06576830893754959
Sphere.245,-11.993825912475586,6.458691596984863,0.06576830893754959,11.993825912475586,6.458691596984863,0.06576830893754959
Sphere.248,-12.516441345214844,5.4762372970581055,0.06576830893754959,12.516441345214844,5.4762372970581055,0.06576830893754959
Sphere.251,-13.534778594970703,5.007932662963867,0.06576830893754959,13.534778594970703,5.007932662963867,0.06576830893754959
Sphere.254,-14.632505416870117,5.267757415771484,0.06576830893754959,14.632505416870117,5.267757415771484,0.06576830893754959
Sphere.257,-15.306024551391602,6.14376163482666,0.06576830893754959,15.306024551391602,6.14376163482666,0.06576830893754959
Sphere.260,-15.797237396240234,7.097771644592285,0.06576830893754959,15.797237396240234,7.097771644592285,0.06576830893754959
Sphere.263,-16.204097747802734,8.089762687683105,0.06576830893754959,16.204097747802734,8.089762687683105,0.06576830893754959
Sphere.266,-16.62173843383789,9.047229766845703,0.06576830893754959,16.62173843383789,9.047229766845703,0.06576830893754959
Sphere.269,-17.32059669494629,9.729730606079102,0.06576830893754959,17.32059669494629,9.729730606079102,0.06576830893754959
Sphere.272,-18.29901885986328,9.727898597717285,0.06576830893754959,18.29901885986328,9.727898597717285,0.06576830893754959
Sphere.275,-19.335603713989258,9.481060028076172,0.06576830893754959,19.335603713989258,9.481060028076172,0.06576830893754959
Sphere.278,-20.411788940429688,9.351682662963867,0.06576830893754959,20.411788940429688,9.351682662963867,0.06576830893754959
Sphere.281,-21.499229431152344,9.396263122558594,0.06576830893754959,21.499229431152344,9.396263122558594,0.06576830893754959
Sphere.284,-22.539581298828125,9.813472747802734,0.06576830893754959,22.539581298828125,9.813472747802734,0.06576830893754959
Sphere.287,-22.74884033203125,10.917451858520508,0.06576830893754959,22.74884033203125,10.917451858520508,0.06576830893754959
Sphere.290,-22.792034149169922,11.978456497192383,0.06576830893754959,22.792034149169922,11.978456497192383,0.06576830893754959
Sphere.293,-22.85321617126465,13.047216415405273,0.06576830893754959,22.85321617126465,13.047216415405273,0.06576830893754959
Sphere.296,-22.81097984313965,14.127202987670898,0.06576830893754959,22.81097984313965,14.127202987670898,0.06576830893754959
Sphere.299,-22.568805694580078,15.20032787322998,0.06576830893754959,22.568805694580078,15.20032787322998,0.06576830893754959
Sphere.302,-21.87000846862793,16.111053466796875,0.06576830893754959,21.87000846862793,16.111053466796875,0.06576830893754959
